"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"3909",25,"F","African-American","25 - 45","Medium","Male",5,-1,5,1,1,"2013-02-15 01:46:08","2013-04-05 08:12:37",0,0,0,0
"3910",23,"F","African-American","Less than 25","High","Male",4,0,9,1,1,"2013-04-08 12:39:29","2013-10-18 05:35:27",0,1,0,1
"3911",26,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0,"2013-12-09 11:19:57","2013-12-12 09:19:18",0,0,0,0
"3912",45,"F","Asian","Greater than 45","Low","Female",6,-1,3,1,1,"2014-09-12 03:56:32","2014-09-14 02:54:56",0,0,0,0
"3913",28,"M","Caucasian","25 - 45","Low","Male",1,0,2,0,0,"2013-03-23 05:48:15","2013-03-24 07:18:54",0,0,0,0
"3914",28,"F","African-American","25 - 45","High","Female",13,-1,9,1,1,"2014-09-13 03:47:25","2014-10-15 04:09:29",0,0,0,0
"3915",39,"F","Caucasian","25 - 45","Low","Male",0,-3,1,1,1,"2013-10-15 01:46:59","2013-10-17 07:53:39",0,0,0,0
"3916",59,"F","Hispanic","Greater than 45","Low","Male",1,-2,2,1,1,"2013-07-10 01:41:52","2013-07-11 08:33:57",0,0,0,0
"3917",52,"M","African-American","Greater than 45","Low","Male",4,-5,1,0,0,"2013-06-23 12:28:04","2013-06-28 12:05:48",0,0,0,0
"3918",36,"M","Hispanic","25 - 45","Medium","Male",1,-1,5,0,0,"2013-12-15 10:34:57","2013-12-19 10:27:31",0,0,0,0
"3919",30,"F","African-American","25 - 45","Low","Male",2,-1,3,1,1,"2013-08-29 06:06:24","2013-08-31 04:40:05",0,0,0,0
"3920",21,"M","African-American","Less than 25","Medium","Female",0,-1,5,1,1,"2014-06-02 11:29:19","2014-06-03 11:16:29",0,0,0,0
"3921",25,"M","African-American","25 - 45","Low","Male",2,0,4,1,1,"2013-01-27 12:21:32","2013-02-01 09:42:31",0,0,0,0
"3922",22,"F","African-American","Less than 25","Low","Male",0,0,4,0,0,"2014-02-20 12:25:52","2014-02-20 08:57:04",0,0,0,0
"3923",61,"M","African-American","Greater than 45","Low","Male",20,-1,2,1,1,"2013-01-14 09:38:02","2013-02-14 02:10:23",0,0,0,0
"3924",24,"F","Caucasian","Less than 25","Medium","Male",2,-1,6,0,0,"2013-05-03 04:07:08","2013-06-05 01:25:37",0,0,2,0
"3925",26,"F","Caucasian","25 - 45","High","Female",2,22,9,1,1,"2015-01-10 02:50:22","2015-01-10 08:12:37",0,0,0,0
"3926",34,"F","African-American","25 - 45","Low","Female",6,-1,3,0,0,"2013-04-29 08:31:32","2013-04-30 01:17:31",0,0,0,0
"3927",45,"M","African-American","Greater than 45","High","Male",12,-1,8,1,1,"2013-03-29 11:41:25","2013-04-02 07:25:44",1,0,0,0
"3928",54,"F","African-American","Greater than 45","Low","Male",4,0,3,1,1,"2013-02-13 04:44:29","2013-02-14 05:24:58",0,0,0,0
"3929",51,"M","African-American","Greater than 45","Medium","Male",8,-1,5,0,0,"2013-05-04 09:20:34","2013-05-30 06:14:31",0,0,0,0
"3930",28,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-10-19 09:52:35","2013-10-20 08:40:59",0,0,0,0
"3931",23,"F","Caucasian","Less than 25","Low","Male",0,0,2,0,0,"2013-03-09 05:57:11","2013-03-10 07:02:54",0,0,0,0
"3932",30,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1,"2014-11-06 07:53:01","2014-11-07 08:42:35",0,0,0,0
"3933",25,"M","African-American","25 - 45","Low","Male",0,0,3,1,1,"2013-09-06 04:41:35","2013-09-07 05:14:01",0,0,0,0
"3934",25,"F","Caucasian","25 - 45","Medium","Male",2,-1,5,0,0,"2013-01-29 08:35:09","2013-02-07 09:32:54",0,0,0,0
"3935",28,"F","Caucasian","25 - 45","Medium","Male",2,-1,7,0,0,"2013-09-10 11:51:18","2013-09-11 01:36:16",0,0,0,0
"3936",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1,"2014-03-26 12:39:59","2014-03-26 08:10:27",0,0,0,1
"3937",35,"F","African-American","25 - 45","Low","Male",7,-1,4,0,0,"2013-05-09 11:20:35","2013-06-07 09:22:48",0,0,0,0
"3938",49,"M","African-American","Greater than 45","Low","Male",0,-1,1,1,1,"2014-02-14 01:28:14","2014-02-18 09:21:46",0,0,0,0
"3939",36,"F","Caucasian","25 - 45","Low","Male",5,-1,3,1,1,"2013-03-21 11:56:43","2013-03-22 08:27:26",0,0,0,0
"3940",33,"M","African-American","25 - 45","High","Male",16,0,9,1,1,"2013-10-05 12:52:57","2013-11-07 12:55:45",0,0,0,1
"3941",30,"F","Other","25 - 45","Low","Male",1,-1,1,0,0,"2013-08-25 09:40:47","2013-08-27 05:13:19",0,0,0,0
"3942",58,"M","Caucasian","Greater than 45","Low","Female",1,-3,2,0,0,"2013-06-21 12:44:56","2013-06-21 07:42:46",0,0,0,0
"3943",22,"F","African-American","Less than 25","Medium","Male",2,0,7,1,0,"2013-09-24 12:16:02","2013-10-08 05:22:15",0,0,0,0
"3944",28,"F","Caucasian","25 - 45","Low","Male",2,3,3,1,1,"2013-01-28 03:35:04","2013-01-30 07:33:30",0,0,0,1
"3945",28,"M","Hispanic","25 - 45","Low","Male",0,0,1,1,1,"2013-04-21 01:01:10","2013-04-21 07:21:12",0,0,0,0
"3946",26,"F","African-American","25 - 45","High","Male",6,-1,10,1,1,"2014-12-29 03:29:14","2015-01-02 11:16:53",0,1,0,1
"3947",36,"F","Caucasian","25 - 45","Low","Female",3,-2,1,1,1,"2014-02-24 08:10:21","2014-02-25 10:04:35",0,0,0,0
"3948",23,"F","Caucasian","Less than 25","High","Male",0,0,9,0,0,"2013-04-07 03:08:55","2013-04-08 08:21:53",0,0,0,0
"3949",22,"F","African-American","Less than 25","Medium","Male",0,0,5,1,1,"2013-02-01 01:09:58","2013-02-02 03:17:57",0,0,0,0
"3950",26,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-03-27 10:33:56","2013-03-29 09:13:24",0,0,0,0
"3951",25,"F","African-American","25 - 45","Medium","Male",1,0,5,0,0,"2013-10-30 02:46:22","2013-10-30 08:28:58",0,0,0,0
"3952",40,"M","Native American","25 - 45","Medium","Male",2,-1,6,0,0,"2013-04-02 08:40:37","2013-04-03 08:44:24",0,0,0,0
"3953",28,"M","African-American","25 - 45","Low","Male",0,-1,2,1,1,"2013-05-07 09:33:26","2013-05-08 07:07:39",0,0,0,0
"3954",56,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2013-12-17 05:46:51","2013-12-18 10:30:00",0,0,0,0
"3955",36,"F","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-12 05:15:11","2014-01-17 10:44:53",0,0,0,0
"3956",51,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-03-10 12:30:54","2013-03-12 09:49:53",0,0,0,0
"3957",35,"F","African-American","25 - 45","High","Female",9,-1,8,0,0,"2013-04-20 09:10:17","2013-10-11 06:10:26",2,0,0,0
"3958",24,"M","Caucasian","Less than 25","Medium","Male",0,-1,5,1,1,"2013-01-15 09:56:12","2013-01-16 09:26:27",0,0,0,0
"3959",27,"M","African-American","25 - 45","Low","Male",6,-1,4,1,1,"2013-02-26 06:14:33","2013-02-27 09:40:45",0,0,0,0
"3960",22,"F","Caucasian","Less than 25","High","Male",2,0,9,1,1,"2013-03-01 02:35:25","2013-03-02 09:45:12",0,1,0,1
"3961",23,"M","Caucasian","Less than 25","High","Female",4,-1,9,1,1,"2013-11-08 05:42:42","2014-03-21 11:34:17",0,0,0,0
"3962",27,"M","Caucasian","25 - 45","Low","Female",0,0,2,1,1,"2013-12-10 04:28:18","2013-12-10 01:02:58",0,0,0,0
"3963",31,"F","African-American","25 - 45","High","Male",8,-1,9,1,1,"2013-12-06 08:07:21","2013-12-07 07:35:32",0,0,0,0
"3964",25,"F","Caucasian","25 - 45","Medium","Male",3,-1,7,0,0,"2013-04-07 05:01:37","2013-04-15 02:07:02",0,0,1,0
"3965",52,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2013-07-31 09:14:55","2013-08-01 07:36:57",0,0,0,0
"3966",35,"F","Hispanic","25 - 45","Medium","Male",0,-1,7,0,0,"2013-01-18 07:51:52","2013-01-19 07:34:56",0,0,0,0
"3967",24,"F","Caucasian","Less than 25","Medium","Female",0,-3,5,0,0,"2013-07-19 07:41:18","2013-07-20 01:59:43",0,0,0,0
"3968",57,"F","Other","Greater than 45","Low","Male",0,0,1,0,0,"2013-09-20 12:53:41","2013-09-27 09:19:14",0,0,0,0
"3969",38,"F","Caucasian","25 - 45","Low","Male",2,-1,1,0,0,"2013-09-06 08:02:17","2013-09-07 08:08:36",0,0,0,0
"3970",26,"M","Hispanic","25 - 45","Medium","Male",1,-2,5,0,0,"2013-03-02 05:50:22","2013-03-03 09:01:18",0,0,0,0
"3971",20,"F","African-American","Less than 25","Medium","Male",3,-1,7,1,1,"2014-10-21 01:25:52","2014-11-11 03:58:25",0,0,0,0
"3972",34,"F","African-American","25 - 45","Low","Male",2,-1,2,0,0,"2013-10-13 07:34:35","2013-10-14 10:04:31",0,0,0,0
"3973",25,"M","African-American","25 - 45","High","Male",11,-1,9,1,1,"2013-09-30 11:08:21","2013-10-30 01:41:59",0,0,0,0
"3974",24,"F","Caucasian","Less than 25","Medium","Female",0,-1,5,0,0,"2013-12-13 03:20:31","2013-12-14 01:25:18",0,0,0,0
"3975",49,"M","Caucasian","Greater than 45","Medium","Male",4,0,6,1,1,"2013-01-24 02:26:10","2013-02-10 04:25:50",0,0,0,1
"3976",27,"F","African-American","25 - 45","High","Male",15,-1,10,1,1,"2014-08-04 05:54:34","2014-09-03 09:09:40",0,0,0,0
"3977",28,"F","African-American","25 - 45","Medium","Male",10,-20,5,1,1,"2013-10-04 04:47:46","2013-10-24 10:24:03",0,0,0,0
"3978",55,"F","Caucasian","Greater than 45","Medium","Male",0,-1,5,0,0,"2013-02-04 07:14:30","2013-02-05 07:13:24",0,0,0,0
"3979",47,"M","Caucasian","Greater than 45","Low","Male",3,-1,3,1,1,"2013-02-11 11:20:09","2013-02-24 07:36:15",0,0,0,0
"3980",55,"M","African-American","Greater than 45","Medium","Male",10,-1,7,1,1,"2014-08-16 02:53:35","2014-08-20 09:38:09",0,0,0,1
"3981",22,"F","African-American","Less than 25","Low","Male",0,-1,3,1,1,"2013-01-10 02:17:31","2013-01-11 11:09:25",0,0,0,0
"3982",32,"F","African-American","25 - 45","High","Male",9,-1,8,1,0,"2013-07-31 06:29:02","2013-11-20 04:58:00",0,0,0,0
"3983",55,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,1,0,"2013-01-18 06:53:17","2013-01-19 01:06:33",0,0,0,0
"3984",23,"M","African-American","Less than 25","Medium","Male",3,0,5,0,0,"2013-08-15 01:53:22","2013-08-21 08:27:53",0,0,0,0
"3985",54,"F","Caucasian","Greater than 45","Low","Male",2,-29,4,1,1,"2013-01-07 01:25:56","2013-02-05 11:05:26",0,0,0,1
"3986",40,"F","Asian","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-03 04:56:38","2013-04-23 03:20:28",0,0,0,0
"3987",27,"M","African-American","25 - 45","Low","Male",0,-1,2,1,1,"2014-01-15 06:44:59","2014-01-16 08:03:23",0,0,0,1
"3988",29,"F","African-American","25 - 45","Medium","Female",5,0,7,1,0,"2013-03-18 02:41:56","2013-03-19 07:45:36",0,0,0,0
"3989",45,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2014-03-29 09:57:52","2014-03-30 08:36:23",0,0,0,0
"3990",25,"M","Other","25 - 45","Medium","Male",2,-1,6,0,0,"2013-05-20 03:24:37","2013-07-23 09:26:20",0,0,0,0
"3991",40,"F","Caucasian","25 - 45","Low","Male",4,-1,3,1,1,"2013-11-11 01:20:20","2013-12-14 05:53:08",0,0,0,1
"3992",38,"F","African-American","25 - 45","Low","Male",7,-1,4,1,1,"2013-08-24 08:32:05","2013-08-31 06:13:17",0,0,0,1
"3993",26,"F","African-American","25 - 45","High","Male",3,0,10,1,1,"2014-06-24 01:15:54","2014-07-07 08:48:40",0,0,0,1
"3994",37,"F","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2013-06-18 04:05:52","2013-06-19 10:46:07",0,0,0,0
"3995",41,"F","Caucasian","25 - 45","Low","Male",1,-1,1,0,0,"2014-03-18 09:24:52","2014-03-19 10:49:59",0,0,0,0
"3996",33,"F","Other","25 - 45","Low","Female",0,-1,2,0,0,"2013-11-21 10:18:43","2013-11-22 03:53:50",0,0,0,0
"3997",57,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2013-02-06 04:49:40","2013-02-07 09:30:56",0,0,0,0
"3998",34,"M","African-American","25 - 45","High","Male",3,-1,9,0,0,"2013-02-08 07:06:22","2013-02-09 08:16:30",0,0,0,0
"3999",29,"F","African-American","25 - 45","Low","Male",1,-1,4,1,1,"2013-05-24 04:41:00","2013-05-25 07:37:19",0,0,0,1
"4000",45,"F","Hispanic","Greater than 45","Medium","Male",8,0,7,0,0,"2013-01-28 01:23:09","2013-01-29 04:24:47",0,0,0,0
"4001",22,"F","Caucasian","Less than 25","Low","Male",1,-8,4,1,0,"2013-01-17 01:03:08","2013-01-25 10:04:05",0,0,0,0
"4002",22,"M","African-American","Less than 25","High","Female",0,-1,8,1,1,"2013-05-27 06:02:36","2013-05-28 03:12:25",0,0,0,0
"4003",21,"M","African-American","Less than 25","Low","Male",0,-1,4,0,0,"2014-02-14 08:57:29","2014-03-31 09:03:31",0,0,0,0
"4004",56,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-02-02 06:39:31","2013-02-03 07:26:51",0,0,0,0
"4005",48,"F","African-American","Greater than 45","Low","Male",4,-1,3,0,0,"2013-01-03 07:50:37","2013-01-04 06:15:54",0,0,0,0
"4006",27,"M","Hispanic","25 - 45","Low","Male",1,-1,2,0,0,"2014-03-08 05:10:54","2014-03-09 10:11:30",0,0,0,0
"4007",27,"F","Caucasian","25 - 45","Medium","Male",2,-1,6,1,1,"2013-11-19 11:49:54","2013-11-26 09:27:46",0,0,0,0
"4008",34,"F","Hispanic","25 - 45","Low","Male",1,-1,2,0,0,"2013-09-23 08:44:05","2013-09-27 09:07:34",0,0,0,0
"4009",23,"F","African-American","Less than 25","Medium","Male",5,0,6,1,1,"2014-04-20 01:09:41","2014-04-21 03:27:53",0,0,1,0
"4010",47,"F","African-American","Greater than 45","Medium","Male",3,0,5,1,1,"2013-11-30 03:21:40","2013-12-11 09:01:07",0,0,0,0
"4011",33,"M","African-American","25 - 45","Low","Male",6,-1,3,1,1,"2013-01-26 11:35:43","2013-01-28 08:41:00",0,1,0,1
"4012",58,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-03-29 11:57:12","2013-03-31 03:36:36",0,0,0,0
"4013",33,"F","African-American","25 - 45","Medium","Female",1,-3,5,0,0,"2013-07-19 06:23:11","2013-07-20 01:49:29",0,0,0,0
"4014",40,"M","African-American","25 - 45","Medium","Female",2,-1,5,0,0,"2013-01-27 08:40:41","2013-05-08 05:42:39",0,0,0,0
"4015",22,"F","Caucasian","Less than 25","Medium","Male",0,0,5,1,0,"2013-02-19 03:51:56","2013-02-20 03:44:09",0,0,0,1
"4016",39,"F","Caucasian","25 - 45","Low","Male",2,-1,3,0,0,"2013-03-14 05:07:03","2013-03-22 09:45:55",0,0,0,0
"4017",35,"F","Caucasian","25 - 45","Low","Male",1,0,1,0,0,"2013-05-27 12:28:20","2013-05-27 12:40:41",0,0,1,0
"4018",22,"M","Hispanic","Less than 25","Low","Male",0,-1,2,0,0,"2013-05-06 07:58:25","2013-05-07 07:41:29",0,0,0,0
"4019",43,"F","African-American","25 - 45","Medium","Male",7,-1,6,1,1,"2014-02-25 05:39:03","2014-02-27 02:26:46",0,0,0,0
"4020",37,"M","Hispanic","25 - 45","Low","Male",4,-1,4,0,0,"2013-08-09 11:34:29","2013-08-10 06:58:49",0,0,0,0
"4021",26,"F","African-American","25 - 45","High","Male",2,-1,8,1,1,"2013-04-25 11:49:50","2013-04-26 07:29:12",0,0,0,0
"4022",60,"F","Hispanic","Greater than 45","Low","Male",0,-1,4,0,0,"2014-03-29 08:36:56","2014-03-30 07:53:26",0,0,0,0
"4023",39,"F","Caucasian","25 - 45","Low","Female",1,-1,4,0,0,"2014-01-22 01:55:59","2014-01-29 08:33:18",0,0,0,0
"4024",36,"M","African-American","25 - 45","High","Male",16,-1,8,1,1,"2014-11-22 04:43:40","2014-11-23 07:36:56",0,0,1,0
"4025",21,"M","Caucasian","Less than 25","Low","Male",0,-1,4,1,1,"2013-05-26 11:13:06","2013-05-27 09:52:19",0,0,0,0
"4026",28,"F","Hispanic","25 - 45","Low","Female",1,-1,3,1,1,"2014-12-21 01:07:53","2014-12-22 01:48:08",0,0,0,0
"4027",70,"F","Other","Greater than 45","Low","Female",0,-1,1,0,0,"2013-04-18 08:51:08","2013-04-19 08:09:20",0,0,0,0
"4028",53,"F","African-American","Greater than 45","Low","Male",6,-1,2,1,0,"2013-08-12 09:25:09","2013-08-13 08:16:30",0,0,0,0
"4029",37,"F","Caucasian","25 - 45","Medium","Male",0,-5,6,0,0,"2013-02-28 08:59:51","2013-03-01 08:05:40",0,0,0,0
"4030",21,"F","African-American","Less than 25","Medium","Male",1,-1,6,1,1,"2014-01-07 03:45:13","2014-01-09 08:24:23",0,0,0,0
"4031",28,"F","African-American","25 - 45","Medium","Male",1,-1,6,0,0,"2013-10-27 07:38:34","2013-10-28 07:32:59",0,0,0,0
"4032",21,"F","African-American","Less than 25","Medium","Male",1,-1,6,0,0,"2013-02-19 10:55:43","2013-07-26 05:37:05",0,0,0,0
"4033",56,"F","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-04-30 10:09:35","2013-05-06 09:12:18",0,0,0,0
"4034",30,"M","Caucasian","25 - 45","Low","Male",3,-1,3,0,0,"2014-03-08 08:19:22","2014-03-09 10:12:02",0,0,0,0
"4035",27,"F","Caucasian","25 - 45","High","Male",0,-1,8,1,1,"2014-02-09 03:37:43","2014-03-28 10:24:28",0,0,0,0
"4036",37,"F","Hispanic","25 - 45","Low","Male",6,-1,2,1,1,"2013-04-24 09:52:41","2013-04-25 10:18:27",0,0,0,0
"4037",27,"F","African-American","25 - 45","High","Male",1,-1,8,0,0,"2013-02-01 03:25:36","2013-02-03 02:50:32",0,0,0,0
"4038",41,"M","African-American","25 - 45","Medium","Male",7,0,7,1,1,"2013-10-31 01:40:09","2013-11-01 09:24:26",0,0,1,1
"4039",30,"M","African-American","25 - 45","Low","Female",7,-1,3,1,1,"2014-10-09 04:56:58","2014-10-10 02:41:50",0,0,0,0
"4040",32,"F","African-American","25 - 45","High","Male",7,-1,8,1,1,"2014-03-03 10:36:05","2014-03-04 09:24:02",0,1,3,1
"4041",32,"F","African-American","25 - 45","Low","Male",3,-1,4,0,0,"2013-03-31 05:22:21","2013-04-01 02:19:01",0,0,0,0
"4042",34,"F","Caucasian","25 - 45","Medium","Female",5,-22,5,1,1,"2014-10-08 07:29:13","2014-10-09 02:32:56",0,0,0,0
"4043",46,"F","African-American","Greater than 45","Low","Male",3,-1,1,0,0,"2013-05-12 09:38:38","2013-05-14 08:29:03",0,0,0,0
"4044",24,"F","African-American","Less than 25","Low","Male",1,-1,3,1,1,"2014-08-24 05:19:36","2014-08-25 01:11:27",0,0,0,1
"4045",32,"F","African-American","25 - 45","Medium","Male",7,-1,6,1,1,"2013-01-23 06:52:59","2013-03-15 07:45:42",0,0,1,0
"4046",43,"F","Caucasian","25 - 45","Low","Male",6,-1,4,1,1,"2013-11-01 11:32:11","2013-11-11 08:08:19",0,0,0,0
"4047",50,"F","Caucasian","Greater than 45","Low","Male",3,-1,2,0,0,"2013-11-22 07:53:52","2013-12-04 05:08:47",0,0,0,0
"4048",30,"F","Caucasian","25 - 45","Low","Male",4,0,4,1,1,"2013-03-10 04:13:28","2013-06-14 06:31:57",3,0,0,0
"4049",37,"M","African-American","25 - 45","Medium","Male",3,-1,7,0,0,"2013-05-23 12:12:34","2013-05-24 08:38:00",0,0,0,0
"4050",37,"F","Hispanic","25 - 45","Medium","Male",1,0,5,0,0,"2014-02-25 04:14:02","2014-02-27 02:35:00",0,0,0,0
"4051",40,"M","Caucasian","25 - 45","Low","Male",3,0,4,0,0,"2014-01-10 02:56:51","2014-02-19 11:13:51",0,0,0,0
"4052",53,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-01-18 04:05:07","2013-01-18 08:05:05",0,0,0,0
"4053",31,"M","Other","25 - 45","Low","Male",6,-1,2,1,1,"2013-10-31 02:20:46","2013-11-01 08:16:13",0,0,0,0
"4054",33,"M","African-American","25 - 45","Low","Male",4,-1,3,0,0,"2014-03-22 02:06:49","2014-03-23 09:32:47",0,0,0,0
"4055",22,"M","African-American","Less than 25","Low","Female",0,-1,4,0,0,"2013-10-06 01:06:40","2013-10-07 08:44:19",0,0,0,0
"4056",27,"M","African-American","25 - 45","Low","Male",2,-1,3,1,1,"2013-07-31 11:28:48","2013-08-01 08:42:54",0,0,0,0
"4057",25,"M","African-American","25 - 45","High","Male",5,-1,8,1,1,"2013-09-11 10:12:35","2013-09-15 03:38:22",0,0,0,1
"4058",24,"F","Caucasian","Less than 25","Low","Male",2,-1,2,0,0,"2013-09-11 05:34:21","2013-09-12 08:29:00",0,0,0,0
"4059",24,"F","African-American","Less than 25","Medium","Female",2,0,5,1,1,"2013-08-25 03:34:47","2013-08-28 05:35:14",0,0,0,0
"4060",26,"F","African-American","25 - 45","Medium","Female",1,0,7,0,0,"2013-02-09 04:50:20","2013-02-11 05:17:53",0,0,0,0
"4061",26,"F","African-American","25 - 45","High","Female",3,-1,10,1,1,"2014-12-05 03:27:48","2014-12-06 01:41:18",0,0,0,0
"4062",20,"F","Caucasian","Less than 25","Low","Male",0,-1,4,1,1,"2013-11-12 12:33:38","2013-11-14 02:05:37",0,0,0,0
"4063",27,"M","African-American","25 - 45","Medium","Male",4,0,6,1,1,"2013-05-28 12:37:53","2013-05-28 08:46:37",0,0,0,0
"4064",24,"F","Caucasian","Less than 25","Low","Male",1,-1,3,1,1,"2013-12-14 08:26:15","2013-12-15 09:06:30",0,0,0,1
"4065",26,"F","African-American","25 - 45","Medium","Male",8,0,7,1,1,"2013-08-30 01:33:43","2013-08-31 08:29:22",0,0,0,0
"4066",26,"M","Caucasian","25 - 45","Medium","Male",5,-1,5,0,0,"2013-11-20 12:21:01","2013-11-26 05:30:07",0,0,0,0
"4067",54,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,1,1,"2014-05-04 07:22:47","2014-05-05 07:45:00",0,0,0,0
"4068",64,"M","African-American","Greater than 45","Medium","Male",13,-28,6,0,0,"2013-08-20 04:49:05","2013-08-21 07:35:28",0,0,0,0
"4069",24,"F","Caucasian","Less than 25","Low","Male",0,-1,2,0,0,"2014-02-05 07:22:17","2014-02-06 09:10:58",0,0,0,0
"4070",57,"M","Caucasian","Greater than 45","Low","Female",0,-5,1,0,0,"2013-02-22 09:42:37","2013-02-23 07:56:35",0,0,0,0
"4071",46,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2013-05-26 11:07:51","2013-05-28 07:56:52",0,0,0,0
"4072",56,"F","African-American","Greater than 45","Medium","Male",16,-1,5,0,0,"2013-02-16 11:36:19","2013-02-17 01:39:22",0,0,0,0
"4073",39,"M","Caucasian","25 - 45","Low","Female",0,-1,2,0,0,"2013-11-07 02:45:39","2013-11-07 09:01:07",0,0,0,0
"4074",68,"M","Caucasian","Greater than 45","Low","Male",4,-1,1,0,0,"2014-02-09 03:36:05","2014-02-20 08:48:46",0,0,0,0
"4075",28,"M","African-American","25 - 45","Low","Male",1,-1,3,1,1,"2013-12-26 05:11:53","2013-12-27 08:03:01",0,0,0,1
"4076",39,"M","African-American","25 - 45","Medium","Male",19,-1,6,1,1,"2014-01-09 10:18:22","2014-01-10 08:00:54",0,0,0,0
"4077",38,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-08-27 12:55:12","2013-08-28 10:01:11",0,0,0,0
"4078",25,"M","African-American","25 - 45","High","Female",3,-23,10,0,0,"2014-01-04 03:28:31","2014-01-05 08:57:38",0,0,0,0
"4079",25,"F","Caucasian","25 - 45","Medium","Male",2,0,5,0,0,"2013-01-04 12:58:41","2013-01-05 06:15:10",0,0,1,0
"4080",21,"F","African-American","Less than 25","Medium","Male",3,-1,7,1,1,"2014-01-26 07:08:31","2014-02-05 03:43:05",0,0,0,0
"4081",31,"F","Caucasian","25 - 45","Medium","Male",2,0,5,0,0,"2013-03-19 04:52:54","2013-04-04 08:16:47",0,0,0,0
"4082",33,"F","African-American","25 - 45","Medium","Male",3,-1,6,1,1,"2013-01-10 07:42:05","2013-01-17 11:24:24",0,0,0,0
"4083",26,"F","African-American","25 - 45","High","Male",20,0,10,1,1,"2014-12-24 05:18:15","2015-02-06 04:02:36",0,0,0,0
"4084",35,"F","African-American","25 - 45","High","Female",13,0,8,0,0,"2013-03-13 01:13:54","2013-03-15 10:13:46",0,0,0,0
"4085",34,"M","African-American","25 - 45","High","Male",19,-1,8,0,0,"2013-12-12 07:17:08","2013-12-13 09:22:13",0,6,1,0
"4086",41,"F","Other","25 - 45","High","Male",31,0,9,1,1,"2013-01-29 02:15:33","2013-09-28 04:10:45",0,0,0,0
"4087",57,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2013-03-04 07:27:27","2013-03-05 02:00:07",0,0,0,0
"4088",42,"F","African-American","25 - 45","Low","Female",1,-1,2,0,0,"2013-10-21 06:00:21","2013-10-22 01:59:31",0,0,0,0
"4089",26,"F","African-American","25 - 45","High","Male",9,-1,10,1,1,"2013-02-22 09:20:28","2013-02-24 11:40:33",1,2,0,0
"4090",36,"F","African-American","25 - 45","Medium","Male",2,-1,6,1,1,"2014-08-13 04:21:41","2014-08-16 03:30:29",0,0,0,0
"4091",41,"F","African-American","25 - 45","High","Male",24,-1,10,1,1,"2014-06-06 07:27:50","2014-06-07 10:30:56",1,1,0,1
"4092",27,"F","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-08-03 04:44:27","2013-08-04 07:42:20",0,0,0,0
"4093",58,"F","Other","Greater than 45","Low","Female",0,-1,1,1,1,"2013-10-10 02:21:54","2013-10-11 09:09:01",0,0,0,0
